ds	country	polygon_source	polygon_id	polygon_name	all_day_bing_tiles_visited_relative_change	all_day_ratio_single_tile_users	baseline_name	baseline_type
2020-07-17	LKA	GADM	LKA.22.11_1	Nattandiya	-0.10952	0.1476	full_february	DAY_OF_WEEK
2020-07-18	LKA	GADM	LKA.22.11_1	Nattandiya	-0.10532	0.17418	full_february	DAY_OF_WEEK
2020-07-19	LKA	GADM	LKA.22.11_1	Nattandiya	-0.2329	0.19012	full_february	DAY_OF_WEEK
2020-07-20	LKA	GADM	LKA.22.11_1	Nattandiya	-0.16099	0.16719	full_february	DAY_OF_WEEK
2020-07-21	LKA	GADM	LKA.22.11_1	Nattandiya	0.0182	0.16149	full_february	DAY_OF_WEEK
2020-07-22	LKA	GADM	LKA.22.11_1	Nattandiya	-0.05501	0.14912	full_february	DAY_OF_WEEK
2020-07-23	LKA	GADM	LKA.22.11_1	Nattandiya	-0.02477	0.13974	full_february	DAY_OF_WEEK
2020-07-24	LKA	GADM	LKA.22.11_1	Nattandiya	-0.005	0.14363	full_february	DAY_OF_WEEK
2020-07-25	LKA	GADM	LKA.22.11_1	Nattandiya	-0.10027	0.14282	full_february	DAY_OF_WEEK
2020-07-26	LKA	GADM	LKA.22.11_1	Nattandiya	-0.05983	0.16063	full_february	DAY_OF_WEEK
2020-07-27	LKA	GADM	LKA.22.11_1	Nattandiya	0.02476	0.14341	full_february	DAY_OF_WEEK
2020-07-28	LKA	GADM	LKA.22.11_1	Nattandiya	0.03712	0.15529	full_february	DAY_OF_WEEK
2020-07-29	LKA	GADM	LKA.22.11_1	Nattandiya	0.02651	0.15298	full_february	DAY_OF_WEEK
2020-07-30	LKA	GADM	LKA.22.11_1	Nattandiya	0.04768	0.12435	full_february	DAY_OF_WEEK
2020-07-31	LKA	GADM	LKA.22.11_1	Nattandiya	0.0091	0.12176	full_february	DAY_OF_WEEK
2020-08-01	LKA	GADM	LKA.22.11_1	Nattandiya	0.04676	0.13081	full_february	DAY_OF_WEEK
2020-08-02	LKA	GADM	LKA.22.11_1	Nattandiya	0.06638	0.15614	full_february	DAY_OF_WEEK
2020-08-03	LKA	GADM	LKA.22.11_1	Nattandiya	-0.17498	0.15969	full_february	DAY_OF_WEEK
2020-08-04	LKA	GADM	LKA.22.11_1	Nattandiya	0.05781	0.09883	full_february	DAY_OF_WEEK
2020-08-05	LKA	GADM	LKA.22.11_1	Nattandiya	-0.15169	0.1283	full_february	DAY_OF_WEEK
2020-08-06	LKA	GADM	LKA.22.11_1	Nattandiya	-0.27818	0.19645	full_february	DAY_OF_WEEK
2020-08-07	LKA	GADM	LKA.22.11_1	Nattandiya	-0.08059	0.14776	full_february	DAY_OF_WEEK
2020-08-08	LKA	GADM	LKA.22.11_1	Nattandiya	-0.14259	0.13731	full_february	DAY_OF_WEEK
2020-08-09	LKA	GADM	LKA.22.11_1	Nattandiya	-0.04906	0.17679	full_february	DAY_OF_WEEK
2020-08-10	LKA	GADM	LKA.22.11_1	Nattandiya	-0.04028	0.12873	full_february	DAY_OF_WEEK
2020-08-11	LKA	GADM	LKA.22.11_1	Nattandiya	-0.00959	0.14323	full_february	DAY_OF_WEEK
2020-08-12	LKA	GADM	LKA.22.11_1	Nattandiya	-0.04309	0.12177	full_february	DAY_OF_WEEK
2020-08-13	LKA	GADM	LKA.22.11_1	Nattandiya	-0.04202	0.12979	full_february	DAY_OF_WEEK
2020-08-14	LKA	GADM	LKA.22.11_1	Nattandiya	0.04902	0.14872	full_february	DAY_OF_WEEK
2020-08-15	LKA	GADM	LKA.22.11_1	Nattandiya	-0.00098	0.12087	full_february	DAY_OF_WEEK
2020-08-16	LKA	GADM	LKA.22.11_1	Nattandiya	-0.03943	0.14142	full_february	DAY_OF_WEEK
2020-08-17	LKA	GADM	LKA.22.11_1	Nattandiya	-0.16258	0.13444	full_february	DAY_OF_WEEK
2020-08-18	LKA	GADM	LKA.22.11_1	Nattandiya	-0.02938	0.14428	full_february	DAY_OF_WEEK
2020-08-19	LKA	GADM	LKA.22.11_1	Nattandiya	-0.03848	0.12908	full_february	DAY_OF_WEEK
2020-08-20	LKA	GADM	LKA.22.11_1	Nattandiya	-0.08219	0.15856	full_february	DAY_OF_WEEK
2020-08-21	LKA	GADM	LKA.22.11_1	Nattandiya	0.05434	0.14374	full_february	DAY_OF_WEEK
2020-08-22	LKA	GADM	LKA.22.11_1	Nattandiya	-0.03471	0.12648	full_february	DAY_OF_WEEK
2020-08-23	LKA	GADM	LKA.22.11_1	Nattandiya	-0.09489	0.16726	full_february	DAY_OF_WEEK
2020-08-24	LKA	GADM	LKA.22.11_1	Nattandiya	0.01644	0.12899	full_february	DAY_OF_WEEK
2020-08-25	LKA	GADM	LKA.22.11_1	Nattandiya	0.08494	0.12532	full_february	DAY_OF_WEEK
2020-08-26	LKA	GADM	LKA.22.11_1	Nattandiya	-0.01435	0.12688	full_february	DAY_OF_WEEK
2020-08-27	LKA	GADM	LKA.22.11_1	Nattandiya	3e-05	0.13187	full_february	DAY_OF_WEEK
2020-08-28	LKA	GADM	LKA.22.11_1	Nattandiya	0.03027	0.13493	full_february	DAY_OF_WEEK
2020-08-29	LKA	GADM	LKA.22.11_1	Nattandiya	0.10106	0.14657	full_february	DAY_OF_WEEK
2020-08-30	LKA	GADM	LKA.22.11_1	Nattandiya	0.02183	0.14459	full_february	DAY_OF_WEEK
2020-08-31	LKA	GADM	LKA.22.11_1	Nattandiya	-0.02628	0.13897	full_february	DAY_OF_WEEK
2020-09-01	LKA	GADM	LKA.22.11_1	Nattandiya	-0.10763	0.18394	full_february	DAY_OF_WEEK
2020-09-02	LKA	GADM	LKA.22.11_1	Nattandiya	-0.09242	0.14771	full_february	DAY_OF_WEEK
2020-09-03	LKA	GADM	LKA.22.11_1	Nattandiya	-0.05823	0.1404	full_february	DAY_OF_WEEK
2020-09-04	LKA	GADM	LKA.22.11_1	Nattandiya	-0.01905	0.13579	full_february	DAY_OF_WEEK
2020-09-05	LKA	GADM	LKA.22.11_1	Nattandiya	-0.01257	0.16073	full_february	DAY_OF_WEEK
2020-09-06	LKA	GADM	LKA.22.11_1	Nattandiya	-0.16827	0.22135	full_february	DAY_OF_WEEK
2020-09-07	LKA	GADM	LKA.22.11_1	Nattandiya	0.03243	0.13681	full_february	DAY_OF_WEEK
2020-09-08	LKA	GADM	LKA.22.11_1	Nattandiya	0.02435	0.14176	full_february	DAY_OF_WEEK
2020-09-09	LKA	GADM	LKA.22.11_1	Nattandiya	-0.06167	0.14806	full_february	DAY_OF_WEEK
2020-09-10	LKA	GADM	LKA.22.11_1	Nattandiya	-0.03662	0.13959	full_february	DAY_OF_WEEK
2020-09-11	LKA	GADM	LKA.22.11_1	Nattandiya	-0.0741	0.14315	full_february	DAY_OF_WEEK
2020-09-12	LKA	GADM	LKA.22.11_1	Nattandiya	-0.07536	0.15941	full_february	DAY_OF_WEEK
2020-09-13	LKA	GADM	LKA.22.11_1	Nattandiya	-0.09514	0.18615	full_february	DAY_OF_WEEK
2020-09-14	LKA	GADM	LKA.22.11_1	Nattandiya	-0.00025	0.12892	full_february	DAY_OF_WEEK
2020-09-15	LKA	GADM	LKA.22.11_1	Nattandiya	-0.05847	0.13435	full_february	DAY_OF_WEEK
2020-09-16	LKA	GADM	LKA.22.11_1	Nattandiya	0.00998	0.14297	full_february	DAY_OF_WEEK
2020-09-17	LKA	GADM	LKA.22.11_1	Nattandiya	-0.15038	0.14154	full_february	DAY_OF_WEEK
2020-09-18	LKA	GADM	LKA.22.11_1	Nattandiya	0.02839	0.16106	full_february	DAY_OF_WEEK
2020-09-19	LKA	GADM	LKA.22.11_1	Nattandiya	-0.00757	0.13939	full_february	DAY_OF_WEEK
2020-09-20	LKA	GADM	LKA.22.11_1	Nattandiya	-0.14425	0.1998	full_february	DAY_OF_WEEK
2020-09-21	LKA	GADM	LKA.22.11_1	Nattandiya	-0.06173	0.14094	full_february	DAY_OF_WEEK
2020-09-22	LKA	GADM	LKA.22.11_1	Nattandiya	-0.04589	0.12691	full_february	DAY_OF_WEEK
2020-09-23	LKA	GADM	LKA.22.11_1	Nattandiya	-0.07373	0.13343	full_february	DAY_OF_WEEK
2020-09-24	LKA	GADM	LKA.22.11_1	Nattandiya	-0.0973	0.13425	full_february	DAY_OF_WEEK
2020-09-25	LKA	GADM	LKA.22.11_1	Nattandiya	-0.0788	0.11798	full_february	DAY_OF_WEEK
2020-09-26	LKA	GADM	LKA.22.11_1	Nattandiya	-0.00244	0.15644	full_february	DAY_OF_WEEK
2020-09-27	LKA	GADM	LKA.22.11_1	Nattandiya	-0.08372	0.18123	full_february	DAY_OF_WEEK
2020-09-28	LKA	GADM	LKA.22.11_1	Nattandiya	-0.08033	0.11986	full_february	DAY_OF_WEEK
2020-09-29	LKA	GADM	LKA.22.11_1	Nattandiya	0.00994	0.17069	full_february	DAY_OF_WEEK
2020-09-30	LKA	GADM	LKA.22.11_1	Nattandiya	-0.11806	0.14869	full_february	DAY_OF_WEEK
2020-10-01	LKA	GADM	LKA.22.11_1	Nattandiya	-0.19791	0.19049	full_february	DAY_OF_WEEK
2020-10-02	LKA	GADM	LKA.22.11_1	Nattandiya	0.00115	0.13863	full_february	DAY_OF_WEEK
2020-10-03	LKA	GADM	LKA.22.11_1	Nattandiya	-0.01933	0.11967	full_february	DAY_OF_WEEK
2020-10-04	LKA	GADM	LKA.22.11_1	Nattandiya	-0.08509	0.18303	full_february	DAY_OF_WEEK
2020-10-05	LKA	GADM	LKA.22.11_1	Nattandiya	-0.14968	0.17975	full_february	DAY_OF_WEEK
2020-10-06	LKA	GADM	LKA.22.11_1	Nattandiya	-0.06199	0.1552	full_february	DAY_OF_WEEK
2020-10-07	LKA	GADM	LKA.22.11_1	Nattandiya	-0.10825	0.15578	full_february	DAY_OF_WEEK
2020-10-08	LKA	GADM	LKA.22.11_1	Nattandiya	-0.25851	0.18135	full_february	DAY_OF_WEEK
2020-10-09	LKA	GADM	LKA.22.11_1	Nattandiya	-0.28484	0.21874	full_february	DAY_OF_WEEK
2020-10-10	LKA	GADM	LKA.22.11_1	Nattandiya	-0.29014	0.23199	full_february	DAY_OF_WEEK
2020-10-11	LKA	GADM	LKA.22.11_1	Nattandiya	-0.42886	0.2741	full_february	DAY_OF_WEEK
2020-10-12	LKA	GADM	LKA.22.11_1	Nattandiya	-0.19431	0.20565	full_february	DAY_OF_WEEK
2020-10-13	LKA	GADM	LKA.22.11_1	Nattandiya	-0.1868	0.23092	full_february	DAY_OF_WEEK
2020-10-14	LKA	GADM	LKA.22.11_1	Nattandiya	-0.20863	0.25344	full_february	DAY_OF_WEEK
2020-10-15	LKA	GADM	LKA.22.11_1	Nattandiya	-0.23942	0.20693	full_february	DAY_OF_WEEK
2020-10-16	LKA	GADM	LKA.22.11_1	Nattandiya	-0.20303	0.18672	full_february	DAY_OF_WEEK
2020-10-17	LKA	GADM	LKA.22.11_1	Nattandiya	-0.36622	0.24438	full_february	DAY_OF_WEEK
2020-10-18	LKA	GADM	LKA.22.11_1	Nattandiya	-0.38702	0.26446	full_february	DAY_OF_WEEK
2020-10-19	LKA	GADM	LKA.22.11_1	Nattandiya	-0.18794	0.17631	full_february	DAY_OF_WEEK
2020-10-20	LKA	GADM	LKA.22.11_1	Nattandiya	-0.16621	0.1875	full_february	DAY_OF_WEEK
2020-10-21	LKA	GADM	LKA.22.11_1	Nattandiya	-0.23513	0.21619	full_february	DAY_OF_WEEK
2020-10-22	LKA	GADM	LKA.22.11_1	Nattandiya	-0.35407	0.23614	full_february	DAY_OF_WEEK
2020-10-23	LKA	GADM	LKA.22.11_1	Nattandiya	-0.27121	0.20536	full_february	DAY_OF_WEEK
2020-10-24	LKA	GADM	LKA.22.11_1	Nattandiya	-0.40921	0.25457	full_february	DAY_OF_WEEK
2020-10-25	LKA	GADM	LKA.22.11_1	Nattandiya	-0.41008	0.25174	full_february	DAY_OF_WEEK
2020-10-26	LKA	GADM	LKA.22.11_1	Nattandiya	-0.32525	0.2416	full_february	DAY_OF_WEEK
2020-10-27	LKA	GADM	LKA.22.11_1	Nattandiya	-0.34964	0.23897	full_february	DAY_OF_WEEK
2020-10-28	LKA	GADM	LKA.22.11_1	Nattandiya	-0.36485	0.24887	full_february	DAY_OF_WEEK
2020-10-29	LKA	GADM	LKA.22.11_1	Nattandiya	-0.29489	0.24199	full_february	DAY_OF_WEEK
2020-10-30	LKA	GADM	LKA.22.11_1	Nattandiya	-0.51411	0.29721	full_february	DAY_OF_WEEK
2020-10-31	LKA	GADM	LKA.22.11_1	Nattandiya	-0.45584	0.2698	full_february	DAY_OF_WEEK
2020-11-01	LKA	GADM	LKA.22.11_1	Nattandiya	-0.50071	0.30045	full_february	DAY_OF_WEEK
2020-11-02	LKA	GADM	LKA.22.11_1	Nattandiya	-0.44577	0.21704	full_february	DAY_OF_WEEK
2020-11-03	LKA	GADM	LKA.22.11_1	Nattandiya	-0.44122	0.23965	full_february	DAY_OF_WEEK
2020-11-04	LKA	GADM	LKA.22.11_1	Nattandiya	-0.38764	0.26248	full_february	DAY_OF_WEEK
2020-11-05	LKA	GADM	LKA.22.11_1	Nattandiya	-0.43241	0.2746	full_february	DAY_OF_WEEK
2020-11-06	LKA	GADM	LKA.22.11_1	Nattandiya	-0.51514	0.30631	full_february	DAY_OF_WEEK
2020-03-01	LKA	GADM	LKA.22.14_1	Puttalam	-0.14641	0.18093	full_february	DAY_OF_WEEK
2020-03-02	LKA	GADM	LKA.22.14_1	Puttalam	0.09835	0.1493	full_february	DAY_OF_WEEK
2020-03-03	LKA	GADM	LKA.22.14_1	Puttalam	0.01282	0.15322	full_february	DAY_OF_WEEK
2020-03-04	LKA	GADM	LKA.22.14_1	Puttalam	-0.00855	0.17142	full_february	DAY_OF_WEEK
2020-03-05	LKA	GADM	LKA.22.14_1	Puttalam	-0.03701	0.17449	full_february	DAY_OF_WEEK
2020-03-06	LKA	GADM	LKA.22.14_1	Puttalam	-0.0352	0.13677	full_february	DAY_OF_WEEK
2020-03-07	LKA	GADM	LKA.22.14_1	Puttalam	0.08365	0.15172	full_february	DAY_OF_WEEK
2020-03-08	LKA	GADM	LKA.22.14_1	Puttalam	-0.02596	0.14717	full_february	DAY_OF_WEEK
2020-03-09	LKA	GADM	LKA.22.14_1	Puttalam	-0.13131	0.15486	full_february	DAY_OF_WEEK
2020-03-10	LKA	GADM	LKA.22.14_1	Puttalam	0.07206	0.13648	full_february	DAY_OF_WEEK
2020-03-11	LKA	GADM	LKA.22.14_1	Puttalam	-0.03654	0.16845	full_february	DAY_OF_WEEK
2020-03-12	LKA	GADM	LKA.22.14_1	Puttalam	-0.03966	0.16737	full_february	DAY_OF_WEEK
2020-03-13	LKA	GADM	LKA.22.14_1	Puttalam	-0.02295	0.16449	full_february	DAY_OF_WEEK
2020-03-14	LKA	GADM	LKA.22.14_1	Puttalam	-0.08786	0.173	full_february	DAY_OF_WEEK
2020-03-15	LKA	GADM	LKA.22.14_1	Puttalam	-0.16389	0.1917	full_february	DAY_OF_WEEK
2020-03-16	LKA	GADM	LKA.22.14_1	Puttalam	-0.25997	0.21751	full_february	DAY_OF_WEEK
2020-03-17	LKA	GADM	LKA.22.14_1	Puttalam	-0.2275	0.20962	full_february	DAY_OF_WEEK
2020-03-18	LKA	GADM	LKA.22.14_1	Puttalam	-0.29787	0.21082	full_february	DAY_OF_WEEK
2020-03-19	LKA	GADM	LKA.22.14_1	Puttalam	-0.49444	0.26291	full_february	DAY_OF_WEEK
2020-03-20	LKA	GADM	LKA.22.14_1	Puttalam	-0.53982	0.29522	full_february	DAY_OF_WEEK
2020-03-21	LKA	GADM	LKA.22.14_1	Puttalam	-0.74608	0.46517	full_february	DAY_OF_WEEK
2020-03-22	LKA	GADM	LKA.22.14_1	Puttalam	-0.72685	0.44098	full_february	DAY_OF_WEEK
2020-03-23	LKA	GADM	LKA.22.14_1	Puttalam	-0.73307	0.45157	full_february	DAY_OF_WEEK
2020-03-24	LKA	GADM	LKA.22.14_1	Puttalam	-0.37139	0.18902	full_february	DAY_OF_WEEK
2020-03-25	LKA	GADM	LKA.22.14_1	Puttalam	-0.6985	0.41298	full_february	DAY_OF_WEEK
2020-03-26	LKA	GADM	LKA.22.14_1	Puttalam	-0.682	0.41214	full_february	DAY_OF_WEEK
2020-03-27	LKA	GADM	LKA.22.14_1	Puttalam	-0.43576	0.20533	full_february	DAY_OF_WEEK
2020-03-28	LKA	GADM	LKA.22.14_1	Puttalam	-0.72785	0.47862	full_february	DAY_OF_WEEK
2020-03-29	LKA	GADM	LKA.22.14_1	Puttalam	-0.74769	0.48431	full_february	DAY_OF_WEEK
2020-03-30	LKA	GADM	LKA.22.14_1	Puttalam	-0.71109	0.4671	full_february	DAY_OF_WEEK
2020-03-31	LKA	GADM	LKA.22.14_1	Puttalam	-0.68995	0.4295	full_february	DAY_OF_WEEK
2020-04-01	LKA	GADM	LKA.22.14_1	Puttalam	-0.72255	0.46073	full_february	DAY_OF_WEEK
2020-04-02	LKA	GADM	LKA.22.14_1	Puttalam	-0.69149	0.47407	full_february	DAY_OF_WEEK
2020-04-03	LKA	GADM	LKA.22.14_1	Puttalam	-0.69616	0.47957	full_february	DAY_OF_WEEK
2020-04-04	LKA	GADM	LKA.22.14_1	Puttalam	-0.69075	0.48904	full_february	DAY_OF_WEEK
2020-04-05	LKA	GADM	LKA.22.14_1	Puttalam	-0.69075	0.48889	full_february	DAY_OF_WEEK
2020-04-06	LKA	GADM	LKA.22.14_1	Puttalam	-0.70639	0.45444	full_february	DAY_OF_WEEK
2020-04-07	LKA	GADM	LKA.22.14_1	Puttalam	-0.64391	0.484	full_february	DAY_OF_WEEK
2020-04-08	LKA	GADM	LKA.22.14_1	Puttalam	-0.69685	0.48167	full_february	DAY_OF_WEEK
2020-04-09	LKA	GADM	LKA.22.14_1	Puttalam	-0.67171	0.45613	full_february	DAY_OF_WEEK
2020-04-10	LKA	GADM	LKA.22.14_1	Puttalam	-0.72595	0.47268	full_february	DAY_OF_WEEK
2020-04-11	LKA	GADM	LKA.22.14_1	Puttalam	-0.6978	0.47039	full_february	DAY_OF_WEEK
2020-04-12	LKA	GADM	LKA.22.14_1	Puttalam	-0.688	0.49948	full_february	DAY_OF_WEEK
2020-04-13	LKA	GADM	LKA.22.14_1	Puttalam	-0.74209	0.48291	full_february	DAY_OF_WEEK
2020-04-14	LKA	GADM	LKA.22.14_1	Puttalam	-0.68906	0.48834	full_february	DAY_OF_WEEK
2020-04-15	LKA	GADM	LKA.22.14_1	Puttalam	-0.70103	0.47486	full_february	DAY_OF_WEEK
2020-04-16	LKA	GADM	LKA.22.14_1	Puttalam	-0.68885	0.47754	full_february	DAY_OF_WEEK
2020-04-17	LKA	GADM	LKA.22.14_1	Puttalam	-0.69827	0.4376	full_february	DAY_OF_WEEK
2020-04-18	LKA	GADM	LKA.22.14_1	Puttalam	-0.70165	0.47167	full_february	DAY_OF_WEEK
2020-04-19	LKA	GADM	LKA.22.14_1	Puttalam	-0.68019	0.48348	full_february	DAY_OF_WEEK
2020-04-20	LKA	GADM	LKA.22.14_1	Puttalam	-0.67128	0.41687	full_february	DAY_OF_WEEK
2020-04-21	LKA	GADM	LKA.22.14_1	Puttalam	-0.65924	0.42844	full_february	DAY_OF_WEEK
2020-04-22	LKA	GADM	LKA.22.14_1	Puttalam	-0.60429	0.39489	full_february	DAY_OF_WEEK
2020-04-23	LKA	GADM	LKA.22.14_1	Puttalam	-0.64842	0.40595	full_february	DAY_OF_WEEK
2020-04-24	LKA	GADM	LKA.22.14_1	Puttalam	-0.62754	0.39966	full_february	DAY_OF_WEEK
2020-04-25	LKA	GADM	LKA.22.14_1	Puttalam	-0.65671	0.4527	full_february	DAY_OF_WEEK
2020-04-26	LKA	GADM	LKA.22.14_1	Puttalam	-0.67325	0.45988	full_february	DAY_OF_WEEK
2020-04-27	LKA	GADM	LKA.22.14_1	Puttalam	-0.66978	0.42128	full_february	DAY_OF_WEEK
2020-04-28	LKA	GADM	LKA.22.14_1	Puttalam	-0.60567	0.4201	full_february	DAY_OF_WEEK
2020-04-29	LKA	GADM	LKA.22.14_1	Puttalam	-0.60099	0.40095	full_february	DAY_OF_WEEK
2020-04-30	LKA	GADM	LKA.22.14_1	Puttalam	-0.63399	0.41831	full_february	DAY_OF_WEEK
2020-05-01	LKA	GADM	LKA.22.14_1	Puttalam	-0.66167	0.42954	full_february	DAY_OF_WEEK
2020-05-02	LKA	GADM	LKA.22.14_1	Puttalam	-0.64314	0.41843	full_february	DAY_OF_WEEK
2020-05-03	LKA	GADM	LKA.22.14_1	Puttalam	-0.66197	0.40092	full_february	DAY_OF_WEEK
2020-05-04	LKA	GADM	LKA.22.14_1	Puttalam	-0.58521	0.35951	full_february	DAY_OF_WEEK
2020-05-05	LKA	GADM	LKA.22.14_1	Puttalam	-0.61431	0.40677	full_february	DAY_OF_WEEK
2020-05-06	LKA	GADM	LKA.22.14_1	Puttalam	-0.57345	0.38862	full_february	DAY_OF_WEEK
2020-05-07	LKA	GADM	LKA.22.14_1	Puttalam	-0.60966	0.4008	full_february	DAY_OF_WEEK
2020-05-08	LKA	GADM	LKA.22.14_1	Puttalam	-0.65688	0.43254	full_february	DAY_OF_WEEK
2020-05-09	LKA	GADM	LKA.22.14_1	Puttalam	-0.61791	0.38168	full_february	DAY_OF_WEEK
2020-05-10	LKA	GADM	LKA.22.14_1	Puttalam	-0.5967	0.38446	full_february	DAY_OF_WEEK
2020-05-11	LKA	GADM	LKA.22.14_1	Puttalam	-0.34193	0.227	full_february	DAY_OF_WEEK
2020-05-12	LKA	GADM	LKA.22.14_1	Puttalam	-0.27101	0.23618	full_february	DAY_OF_WEEK
2020-05-13	LKA	GADM	LKA.22.14_1	Puttalam	-0.30068	0.20307	full_february	DAY_OF_WEEK
2020-05-14	LKA	GADM	LKA.22.14_1	Puttalam	-0.32691	0.22425	full_february	DAY_OF_WEEK
2020-05-15	LKA	GADM	LKA.22.14_1	Puttalam	-0.30167	0.21984	full_february	DAY_OF_WEEK
2020-05-16	LKA	GADM	LKA.22.14_1	Puttalam	-0.34082	0.20295	full_february	DAY_OF_WEEK
2020-05-17	LKA	GADM	LKA.22.14_1	Puttalam	-0.60344	0.37239	full_february	DAY_OF_WEEK
2020-05-18	LKA	GADM	LKA.22.14_1	Puttalam	-0.32932	0.20304	full_february	DAY_OF_WEEK
2020-05-19	LKA	GADM	LKA.22.14_1	Puttalam	-0.24515	0.18232	full_february	DAY_OF_WEEK
2020-05-20	LKA	GADM	LKA.22.14_1	Puttalam	-0.24197	0.20048	full_february	DAY_OF_WEEK
2020-05-21	LKA	GADM	LKA.22.14_1	Puttalam	-0.25898	0.19905	full_february	DAY_OF_WEEK
2020-05-22	LKA	GADM	LKA.22.14_1	Puttalam	-0.24447	0.20548	full_february	DAY_OF_WEEK
2020-05-23	LKA	GADM	LKA.22.14_1	Puttalam	-0.24107	0.19282	full_february	DAY_OF_WEEK
2020-05-24	LKA	GADM	LKA.22.14_1	Puttalam	-0.63555	0.38157	full_february	DAY_OF_WEEK
2020-05-25	LKA	GADM	LKA.22.14_1	Puttalam	-0.67995	0.38201	full_february	DAY_OF_WEEK
2020-05-26	LKA	GADM	LKA.22.14_1	Puttalam	-0.21589	0.19074	full_february	DAY_OF_WEEK
2020-05-27	LKA	GADM	LKA.22.14_1	Puttalam	-0.23173	0.1828	full_february	DAY_OF_WEEK
2020-05-28	LKA	GADM	LKA.22.14_1	Puttalam	-0.14897	0.16575	full_february	DAY_OF_WEEK
2020-05-29	LKA	GADM	LKA.22.14_1	Puttalam	-0.11968	0.16861	full_february	DAY_OF_WEEK
2020-05-30	LKA	GADM	LKA.22.14_1	Puttalam	-0.14823	0.175	full_february	DAY_OF_WEEK
2020-05-31	LKA	GADM	LKA.22.14_1	Puttalam	-0.58104	0.3153	full_february	DAY_OF_WEEK
2020-06-01	LKA	GADM	LKA.22.14_1	Puttalam	-0.17625	0.17066	full_february	DAY_OF_WEEK
2020-06-02	LKA	GADM	LKA.22.14_1	Puttalam	-0.10435	0.18456	full_february	DAY_OF_WEEK
2020-06-03	LKA	GADM	LKA.22.14_1	Puttalam	-0.09139	0.16702	full_february	DAY_OF_WEEK
2020-06-04	LKA	GADM	LKA.22.14_1	Puttalam	-0.50151	0.29802	full_february	DAY_OF_WEEK
2020-06-05	LKA	GADM	LKA.22.14_1	Puttalam	-0.67245	0.39244	full_february	DAY_OF_WEEK
2020-06-06	LKA	GADM	LKA.22.14_1	Puttalam	-0.22716	0.20337	full_february	DAY_OF_WEEK
2020-06-07	LKA	GADM	LKA.22.14_1	Puttalam	-0.25387	0.2097	full_february	DAY_OF_WEEK
2020-06-08	LKA	GADM	LKA.22.14_1	Puttalam	-0.10812	0.17018	full_february	DAY_OF_WEEK
2020-06-09	LKA	GADM	LKA.22.14_1	Puttalam	-0.04709	0.16584	full_february	DAY_OF_WEEK
2020-06-10	LKA	GADM	LKA.22.14_1	Puttalam	-0.12476	0.1641	full_february	DAY_OF_WEEK
2020-06-11	LKA	GADM	LKA.22.14_1	Puttalam	-0.15596	0.14816	full_february	DAY_OF_WEEK
2020-06-12	LKA	GADM	LKA.22.14_1	Puttalam	-0.04105	0.1633	full_february	DAY_OF_WEEK
2020-06-13	LKA	GADM	LKA.22.14_1	Puttalam	-0.12214	0.15606	full_february	DAY_OF_WEEK
2020-06-14	LKA	GADM	LKA.22.14_1	Puttalam	-0.16068	0.19047	full_february	DAY_OF_WEEK
2020-06-15	LKA	GADM	LKA.22.14_1	Puttalam	-0.09561	0.15097	full_february	DAY_OF_WEEK
2020-06-16	LKA	GADM	LKA.22.14_1	Puttalam	-0.01776	0.16874	full_february	DAY_OF_WEEK
2020-06-17	LKA	GADM	LKA.22.14_1	Puttalam	-0.06637	0.17427	full_february	DAY_OF_WEEK
2020-06-18	LKA	GADM	LKA.22.14_1	Puttalam	-0.14738	0.15807	full_february	DAY_OF_WEEK
2020-06-19	LKA	GADM	LKA.22.14_1	Puttalam	-0.01853	0.17226	full_february	DAY_OF_WEEK
2020-06-20	LKA	GADM	LKA.22.14_1	Puttalam	-0.05339	0.1751	full_february	DAY_OF_WEEK
2020-06-21	LKA	GADM	LKA.22.14_1	Puttalam	-0.07759	0.18492	full_february	DAY_OF_WEEK
2020-06-22	LKA	GADM	LKA.22.14_1	Puttalam	0.00583	0.14678	full_february	DAY_OF_WEEK
2020-06-23	LKA	GADM	LKA.22.14_1	Puttalam	0.02233	0.1728	full_february	DAY_OF_WEEK
2020-06-24	LKA	GADM	LKA.22.14_1	Puttalam	0.02231	0.14048	full_february	DAY_OF_WEEK
2020-06-25	LKA	GADM	LKA.22.14_1	Puttalam	0.07743	0.14628	full_february	DAY_OF_WEEK
2020-06-26	LKA	GADM	LKA.22.14_1	Puttalam	0.06612	0.1592	full_february	DAY_OF_WEEK
2020-06-27	LKA	GADM	LKA.22.14_1	Puttalam	0.00083	0.15957	full_february	DAY_OF_WEEK
2020-06-28	LKA	GADM	LKA.22.14_1	Puttalam	-0.05536	0.17075	full_february	DAY_OF_WEEK
2020-06-29	LKA	GADM	LKA.22.14_1	Puttalam	-0.002	0.12476	full_february	DAY_OF_WEEK
2020-06-30	LKA	GADM	LKA.22.14_1	Puttalam	0.03737	0.14643	full_february	DAY_OF_WEEK
2020-07-01	LKA	GADM	LKA.22.14_1	Puttalam	0.0036	0.13034	full_february	DAY_OF_WEEK
2020-07-02	LKA	GADM	LKA.22.14_1	Puttalam	-0.02107	0.15024	full_february	DAY_OF_WEEK
2020-07-03	LKA	GADM	LKA.22.14_1	Puttalam	-0.0184	0.14612	full_february	DAY_OF_WEEK
2020-07-04	LKA	GADM	LKA.22.14_1	Puttalam	0.01339	0.14558	full_february	DAY_OF_WEEK
