gnd_id,gnd_name,min_duration
LK-3154145,Godawatta,0.271388889
LK-3154055,Halloluwagoda,0.271388889
LK-3154110,Happawana,0.271388889
LK-3154140,Harumalgoda Central,0.271388889
LK-3154150,Harumalgoda East,0.271388889
LK-3154025,Maharamba,0.271388889
LK-3154120,Harumalgoda West,0.271388889
LK-3154045,Heenatigala South,0.271388889
LK-3154235,Kahawathugoda,0.271388889
LK-3154260,Kalahegoda,0.271388889
LK-3154215,Kalapuwa,0.271388889
LK-3154255,Karandugoda,0.271388889
LK-3154170,Kathaluwa West,0.271388889
LK-3154135,Katukurunda,0.271388889
LK-3154165,Koggala,0.271388889
LK-3154155,Koggala Athireka 1,0.271388889
LK-3154160,Koggala Athireka 2,0.271388889
LK-3154205,Korahedigoda,0.271388889
LK-3154125,Lanumodara,0.271388889
LK-3154230,Meegahagoda,0.271388889
LK-3154100,Meepe,0.271388889
LK-3154085,Morampitigoda,0.271388889
LK-3154200,Pelessa,0.271388889
LK-3154095,Pitidoowa,0.271388889
LK-3154270,Piyadigama East,0.271388889
LK-3154020,Unawatuna East,0.271388889
LK-3154285,Thaldoowa,0.271388889
LK-3154075,Thalpe East,0.271388889
LK-3154040,Thalpe South,0.271388889
LK-3154090,Uragasgoda,0.271388889
LK-3154250,Wadugegoda,0.271388889
LK-3154185,Welhengoda,0.271388889
LK-3154005,Yaddehimulla,0.271388889
LK-3151160,Ampavila,0.271388889
LK-3151195,Andugoda,0.271388889
LK-3151075,Angulugaha,0.271388889
LK-3151020,Danduwana,0.271388889
LK-3151140,Deegoda,0.271388889
LK-3151210,Atanikitha,0.271388889
LK-3151030,Bedipita,0.271388889
LK-3151125,Deegoda Athireka 1,0.271388889
LK-3151065,Hawpe North,0.271388889
LK-3151180,Kodagoda East,0.271388889
LK-3151170,Dikkumbura,0.271388889
LK-3151085,Dorape,0.271388889
LK-3151190,Ellalagoda,0.271388889
LK-3151115,Godaudamandiya,0.271388889
LK-3151070,Hawpe,0.271388889
LK-3151135,Hettigoda,0.271388889
LK-3151040,Ihala Kombala,0.271388889
LK-3151150,Ihala Mawella,0.271388889
LK-3151130,Imaduwa,0.271388889
LK-3151050,Imaduwa Athireka,0.271388889
LK-3151205,Indurannavila,0.271388889
LK-3151015,Kabaragala,0.271388889
LK-3151105,Kahanda,0.271388889
LK-3151110,Kahanda Athireka 1,0.271388889
LK-3151175,Kodagoda South,0.271388889
LK-3151045,Kombala,0.271388889
LK-3151005,Pituwalahena,0.271388889
LK-3151165,Malalgodapitiya,0.271388889
LK-3151120,Mawella,0.271388889
LK-3151095,Pelawatta,0.271388889
LK-3151200,Panugalgoda,0.271388889
LK-3151055,Paragoda,0.271388889
LK-3151215,Thittagalla West,0.271388889
LK-3151100,Polhena,0.271388889
LK-3151035,Puswelkada,0.271388889
LK-3151080,Rangoda,0.271388889
LK-3151155,Thittagalla East,0.271388889
LK-3151060,Wathawana,0.271388889
LK-3151090,Welikonda,0.271388889
LK-3154190,Kathaluwa Central,0.271388889
LK-3154050,Wellethota,0.271388889
LK-3151025,Hatangala,0.271388889
LK-3151145,Kalugalagoda,0.271388889
LK-3154180,Kathaluwa East,0.271388889
LK-3154080,Kahawennagama,0.271388889
LK-2157020,Dandubediruppa,0.271388889
LK-8112015,Kandakepoo Ulpotha,0.271388889
LK-3154130,Liyanagoda,0.271388889
LK-3154060,Handugoda,0.271388889
LK-3154240,Meliyagoda,0.271388889
LK-9148155,Mulendiyawala,0.271111111
LK-8127030,Ellanda,0.271111111
LK-9224070,Uduwa,0.271111111
LK-1115305,Ilukovita,0.271111111
LK-2203035,Dandubendiruppa,0.270833333
LK-5103080,Vattavan,0.270833333
LK-5324040,Ayiliyady,0.270833333
LK-5324025,Majeed Nagar,0.270833333
LK-5209085,Aranthalawa,0.270555556
LK-6221050,Jayarajapura,0.270555556
LK-8224005,Uda Arawa,0.270555556
LK-7115105,Maha Mankadawala,0.270277778
LK-6163260,Karandagolla,0.270277778
LK-9115145,Kanathiriyanwala,0.270277778
LK-8121140,Hingurugamuwa,0.270277778
LK-1115190,Gira Imbula,0.270277778
LK-9221130,Puranpotta,0.270277778
LK-7166050,Wambatuwewa,0.27
LK-9148075,Nindagam Pelessa,0.27
LK-9203130,Kansalagamuwa,0.27
LK-2157085,Bawwagama,0.269444444
LK-2315335,Strathspey,0.269444444
LK-5215095,Polwaga Janapadaya,0.269444444
LK-6130015,Nelliya,0.269444444
LK-9106060,Erathna,0.269444444
LK-5215110,Namaloya ( i ),0.269166667
LK-7112055,Maha Vilachchiya,0.269166667
LK-7210130,Ginidamana,0.269166667
LK-3306055,Kendagasmankada,0.269166667
LK-1230605,Malwana,0.268888889
LK-8142050,Kotabakma,0.268611111
LK-7166165,Morotte Gama,0.268333333
LK-7112060,Pemaduwa,0.268055556
LK-8124005,Kokatiyamaluwa,0.268055556
LK-9230025,Kanangama,0.268055556
LK-9127075,Niriella,0.267777778
LK-2227100,Veheragala,0.2675
LK-5321045,Rajaela Unit 04,0.2675
LK-9118195,Ellepola,0.2675
LK-8127185,Pannalawela,0.2675
LK-6130260,Peddawa,0.267222222
LK-3315200,Battaatha North,0.266944444
LK-9233105,Udapola,0.266944444
LK-5103060,Kirimichai,0.266666667
LK-3303105,Wediwewa,0.266666667
LK-6163465,Dunumawa,0.266388889
LK-8119135,Maduwatta,0.266388889
LK-8130200,Mirahawatta,0.266388889
LK-8233055,Habarugala,0.266388889
LK-8212100,Maha kalugolla,0.266388889
LK-1115320,Pelpola,0.266388889
LK-7203265,Thambalawewa,0.266111111
LK-8127100,Alagolla,0.265833333
LK-9136120,Panahetagala,0.265555556
LK-3303020,Ranmuduwewa,0.265555556
LK-8221020,Sudupanawela,0.265555556
LK-6163460,Mirissala,0.265277778
LK-1230275,Anuragoda South,0.265277778
LK-2303430,Bogahawela,0.265
LK-2130095,Nuwara Dodamwala,0.265
LK-2209210,Meegolla,0.264722222
LK-8127065,Kerklis,0.264722222
LK-9130090,Udugala,0.264444444
LK-9115160,Pandeniya,0.264444444
LK-3118170,Weerapana West,0.264444444
LK-4403085,Uyilankulam,0.264444444
LK-5203050,Paranagama,0.264166667
LK-3306085,Pahala Mattala,0.264166667
LK-4303010,Vedivaithakallu,0.264166667
LK-1127100,Pamankada East,0.264166667
LK-1127045,Borella South,0.264166667
LK-1127030,Dematagoda,0.264166667
LK-1127065,Milagiriya,0.264166667
LK-1127055,Narahenpita,0.264166667
LK-1127010,Bambalapitiya,0.264166667
LK-1127040,Borella North,0.264166667
LK-1127050,Gothamipura,0.264166667
LK-1127070,Havelock Town,0.264166667
LK-1127075,Kirula,0.264166667
LK-1127080,Kirulapone,0.264166667
LK-1127005,Kollupitiya,0.264166667
LK-1127025,Kuppiyawatta East,0.264166667
LK-1127020,Kuppiyawatta West,0.264166667
LK-1127015,Kurunduwatta,0.264166667
LK-1127095,Pamankada West,0.264166667
LK-1127060,Thimbirigasyaya,0.264166667
LK-1127035,Wanathamulla,0.264166667
LK-1127085,Wellawatta North,0.264166667
LK-1127090,Wellawatta South,0.264166667
LK-2209205,Wambatuyaya,0.263888889
LK-4303005,Unchalkaddy,0.263888889
LK-2145140,Ratemulla,0.263611111
LK-2209040,Pubbiliya,0.263611111
LK-2315115,Morahenagama,0.263611111
LK-7206005,wedikachchiya,0.263611111
LK-9133080,Hangarangala,0.263611111
LK-2145030,Godompitiya,0.263333333
LK-6163375,Ranthetikanda,0.263055556
LK-7203050,Kumaragama,0.263055556
LK-7215170,Gallella,0.263055556
LK-8127270,Medagodagama,0.263055556
LK-8103140,Mahiyanganaya Town,0.263055556
LK-9115140,Atawakwela,0.262777778
LK-9112005,Gileemale North,0.262777778
LK-8215115,Marawa,0.262777778
LK-5112035,Kaluvankerny 1,0.2625
LK-9133100,Weddagala West,0.2625
LK-8224105,Pelwatta,0.2625
LK-9136080,Halkandaliya,0.262222222
LK-3315085,Bolana North,0.262222222
LK-2230085,Wanaraniya,0.261944444
LK-2315330,Aulton Watta,0.261666667
LK-2312170,Nuwaraeliya Central,0.261666667
LK-2142100,Thundeniya,0.261666667
LK-6224125,Kothalakemiyawa,0.261666667
LK-8130105,Dayaraba watta,0.261388889
LK-2118150,Hunnasgiriya,0.261111111
LK-2118145,Nawanagala,0.261111111
LK-2312115,Kotagala,0.261111111
LK-2130135,Boowelikada,0.261111111
LK-2306020,Idamalanda,0.261111111
LK-7124190,Diyatittawewa,0.260833333
LK-9145040,Medaganoya,0.260833333
LK-9142020,Panawala,0.260833333
LK-3306060,Mahanagapura,0.260833333
LK-2303410,Pundaluoya South,0.260555556
LK-7121120,Bethkewa - Thulana,0.260277778
LK-7166095,Hinguruwelpitiya,0.260277778
LK-8106080,Uva Gemunupura,0.260277778
LK-2303420,Kosgaha pathana,0.26
LK-7212020,Kudawewa,0.26
LK-2130300,Bowalawatta,0.26
LK-7124155,Nabadawewa,0.259722222
LK-6127005,Kumbukkadawala,0.259722222
LK-6224055,Alankulama,0.259722222
LK-8103040,Ulhitiya,0.259722222
LK-2312330,Glasgow,0.259444444
LK-4406030,Oddaruththakulam,0.259444444
LK-2312275,Hallbrook,0.259166667
LK-5330070,Ariyamankerni,0.259166667
LK-7218030,Radavigeoya,0.259166667
LK-6163025,Udahena,0.259166667
LK-3206160,Ilukpitiya,0.259166667
LK-8130270,Galedanda,0.259166667
LK-6206020,Aluth Eluwankulama,0.258888889
LK-2212055,Bomeruwa,0.258888889
LK-5216085,Annamalai 03,0.258888889
LK-5216080,Navithanveli 02,0.258888889
LK-5216030,Central Camp 04,0.258888889
LK-5216010,Central Camp 02,0.258888889
LK-5216090,Annamalai 02,0.258888889
LK-5216100,Annamalai 01,0.258888889
LK-5216015,Central Camp 03,0.258888889
LK-5216020,Central Camp 05,0.258888889
LK-5216025,Central Camp 06,0.258888889
LK-5216005,Central Camp 01,0.258888889
LK-5216035,Chalambaikerny 03,0.258888889
LK-5216050,Chalambaikerny 01,0.258888889
LK-5216055,Chalambaikerny 02,0.258888889
LK-5216040,Chalambaikerny 04,0.258888889
LK-5216045,Chalambaikerny 05,0.258888889
LK-5216075,Chavalakade,0.258888889
LK-5216095,Navithanveli 01,0.258888889
LK-5216065,Sorikalmunai 01,0.258888889
LK-5216070,Sorikalmunai 02,0.258888889
LK-5216060,Sorikalmunai 03,0.258888889
LK-6163555,Paragoda,0.258888889
LK-5212075,Bokkabedda,0.258611111
LK-9106070,Lassakanda,0.258333333
LK-3206105,Kotapola North,0.258333333
LK-3203095,Kudagalahena,0.258333333
LK-8209100,mellagama,0.258333333
LK-2303300,Katugolla,0.258055556
LK-4206055,Kayanagar,0.258055556
LK-9127030,Samangama,0.258055556
LK-5212045,Galapitagala East,0.258055556
LK-2303335,Methagama,0.2575
LK-2303155,Ruwanpura,0.2575
LK-7203165,Raja Ela Gama,0.2575
LK-6221040,Dangaswewa,0.2575
LK-9112115,Malwala,0.2575
LK-8115075,Yatilellagama,0.2575
LK-5212180,Kahatagasyaya,0.257222222
LK-8127275,Thelhawadigama,0.256944444
LK-6130190,Deeyawa,0.256666667
LK-9136105,Pebotuwa,0.256666667
LK-1206300,Raddolugama North A,0.256388889
LK-1206055,Adikkandiya,0.256388889
LK-1206145,Akkara 50,0.256388889
LK-1206185,Andiambalama East,0.256388889
LK-1206265,Amandoluwa,0.256388889
LK-1206190,Dewamottawa,0.256388889
LK-1203090,Hunupitiya,0.256388889
LK-1203035,Ettukala,0.256388889
LK-1203185,Dungalpitiya,0.256388889
LK-1203005,Kammalthura,0.256388889
LK-1203045,Kattuwa,0.256388889
LK-5333025,Poomarathadichenai,0.256388889
LK-1203195,Kepungoda,0.256388889
LK-1203015,Kochchikade,0.256388889
LK-1203060,Kudapaduwa,0.256388889
LK-1203160,Kurana East,0.256388889
LK-1203065,Kudapaduwa North,0.256388889
LK-1203070,Kudapaduwa South,0.256388889
LK-1203155,Kurana West,0.256388889
LK-1203130,Muttakkarai,0.256388889
LK-1203110,Muttakkarai  North,0.256388889
LK-1203135,Muttakkarai East,0.256388889
LK-1203030,Palangathure,0.256388889
LK-1203010,Pallansena North,0.256388889
LK-1203020,Pallansena South,0.256388889
LK-1203125,Pitipana Central,0.256388889
LK-1203170,Pitipana South - East,0.256388889
LK-1203075,WellaWeediya,0.256388889
LK-1206045,Maha Ethgala,0.256388889
LK-1206345,Bandarawatta East,0.256388889
LK-1206350,Bandarawatta West,0.256388889
LK-1206355,Dambaduraya,0.256388889
LK-1206075,Ethgala South,0.256388889
LK-1206175,Andiambalama West,0.256388889
LK-1206025,Bambukuliya,0.256388889
LK-1206395,Ambalammulla,0.256388889
LK-1206200,Evariwatta,0.256388889
LK-1206285,Heenatiyana West,0.256388889
LK-1206280,Ganepola,0.256388889
LK-1206295,Heenatiyana East,0.256388889
LK-1206290,Heenatiyana South,0.256388889
LK-1206130,Mahahunupitiya East,0.256388889
LK-1206080,Ihala Kandawala,0.256388889
LK-1206105,K.C. De Silva Puraya,0.256388889
LK-9136085,Sidurupitiya,0.256388889
LK-1206050,Ethgala,0.256388889
LK-1206015,Udangawa,0.256388889
LK-1206100,Kadirana North,0.256388889
LK-1206150,Kadirana South,0.256388889
LK-1206240,Kalahapitiya,0.256388889
LK-1206085,Kaluwarippuwa West,0.256388889
LK-1206035,Katana East,0.256388889
LK-1206040,Katana West,0.256388889
LK-1206095,Katiyala,0.256388889
LK-1206230,Katunayaka South,0.256388889
LK-1206120,Katuwapitiya,0.256388889
LK-1206170,Kimbulapitiya Central,0.256388889
LK-1206160,Kimbulapitiya North,0.256388889
LK-1206305,Raddolugama North,0.256388889
LK-1206155,Kimbulapitiya West,0.256388889
LK-1206090,Kondagammulla,0.256388889
LK-1206370,Kotugoda,0.256388889
LK-1206195,Kovinna,0.256388889
LK-1206210,Kurana Katunayaka Central,0.256388889
LK-1206215,Kurana Katunayaka North,0.256388889
LK-1206220,Kurana Katunayaka South,0.256388889
LK-1206275,Kuswala,0.256388889
LK-1206365,Lansiyawadiya,0.256388889
LK-1206255,Liyanagemulla North,0.256388889
LK-1206245,Madawala,0.256388889
LK-1206010,Manaveriya,0.256388889
LK-1206340,Mookalangamuwa East,0.256388889
LK-1206250,Muthuwadiya,0.256388889
LK-1206070,Pahala Kandawala,0.256388889
LK-1206320,Raddoluwa North,0.256388889
LK-1206310,Raddolugama South,0.256388889
LK-1206325,Raddoluwa West,0.256388889
LK-1206330,Seeduwa,0.256388889
LK-1206110,Thimbirigaskatuwa,0.256388889
LK-1206115,Sellakanda,0.256388889
LK-1206270,Thempala,0.256388889
LK-1206235,Walanagoda,0.256388889
LK-1206360,Raddoluwa South,0.256388889
LK-1206180,Walpola,0.256388889
LK-1206060,Welihena North,0.256388889
LK-1206225,Katunayaka North,0.256388889
LK-1206065,Welihena South,0.256388889
LK-1206205,Air Force Camp,0.256388889
LK-1206375,Kasagahawatta,0.256388889
LK-1206165,Kimbulapitiya South,0.256388889
LK-1203140,Thaladoowa,0.256388889
LK-1203055,Dalupatha,0.256388889
LK-1203095,Angurukaramulla,0.256388889
LK-1203040,Daluwakotuwa East,0.256388889
LK-1203085,Periyamulla,0.256388889
LK-1203175,Pitipana South - West,0.256388889
LK-1203180,Thalahena,0.256388889
LK-1203145,Udayarthoppuwa South,0.256388889
LK-1203080,WellaWeediya East,0.256388889
LK-1203105,WellaWeediya South,0.256388889
LK-1206385,Alawathupitiya,0.256388889
LK-1206140,Kadirana,0.256388889
LK-1206030,Katana North,0.256388889
LK-1206335,Mookalangamuwa West,0.256388889
LK-1206005,Muruthana,0.256388889
LK-1206125,Mahahunupitiya West,0.256388889
LK-1206260,Liyanagemulla South,0.256388889
LK-1206315,Raddolugama South A,0.256388889
LK-1206135,Pahala Kadirana,0.256388889
LK-1206020,Thoppuwa,0.256388889
LK-1206380,Udammita North,0.256388889
LK-1206390,Udammita South,0.256388889
LK-1203165,Siriwardana Pedesa,0.256388889
LK-1203050,Dalupatha East,0.256388889
LK-1203025,Daluwakotuwa,0.256388889
LK-1203150,Bolawalana,0.256388889
LK-1203100,Udayarthoppuwa,0.256388889
LK-1203115,Doowa,0.256388889
LK-1203190,Settappaduwa,0.256388889
LK-1203120,Pitipana North,0.256388889
LK-4303050,Kulavisuddan,0.256111111
LK-3312065,Siyambalagasvila  North,0.255833333
LK-2157030,Pahala Rambukpitiya,0.255833333
LK-8106095,Gamakumbura North,0.255833333
LK-7139025,Bogahawewa,0.255555556
LK-7139060,Kusumpura,0.255555556
LK-7212050,Dimbulagala,0.255555556
LK-4303060,Paranthan,0.255555556
LK-6130005,Welgala,0.255277778
LK-9203190,Thismalpola,0.255277778
LK-2309625,Udapussellawa North,0.255
LK-7166065,Aluth Galkiriyagama,0.255
LK-9151055,Poddana,0.255
LK-9145140,Madawalalanda,0.254722222
LK-9145135,Pussathota,0.254722222
LK-9224050,Lewala,0.254722222
LK-8221140,Kithulkote,0.254722222
LK-2148100,Kolambissa West,0.254444444
LK-2312280,Henfold,0.254444444
LK-7166135,Maneruwa,0.254444444
LK-9151035,Dambemada,0.254444444
LK-2309460,Palugama,0.254166667
LK-2154105,Pellapitiya South,0.254166667
LK-5315015,Kanniya,0.254166667
LK-9118100,Molamura,0.254166667
LK-9145050,Weligepola,0.254166667
LK-8203185,Mudiyala,0.254166667
LK-9230050,Dehiovita,0.254166667
LK-6206040,Mangalapura,0.253888889
LK-3209115,Mologgamuwa North,0.253888889
LK-8118175,Kanawerella,0.253888889
LK-9230170,Godagampala,0.253888889
LK-5118225,Navatkudah East,0.253611111
LK-5118095,Iruthayapuram East,0.253611111
LK-2206205,Kalundewa Aluthgama,0.253611111
LK-5118050,Jayanthipuram,0.253611111
LK-5118215,Nochchimunai,0.253611111
LK-5118045,Sinna Oorani,0.253611111
LK-5118075,Thamaraikerny,0.253611111
LK-5118230,Navatkudah South,0.253611111
LK-5118110,Periya Oorani,0.253611111
LK-5118005,Palameen Madu,0.253611111
LK-5118035,Panichalady,0.253611111
LK-5118115,Gnasooriyam Sathukam,0.253611111
LK-5118105,Iruthayapuram west,0.253611111
LK-5118155,Kallady,0.253611111
LK-5118015,Amirthakali,0.253611111
LK-5118085,Dutch Bar,0.253611111
LK-5118205,Veechikalmunai,0.253611111
LK-5118165,Kallady Uppodai,0.253611111
LK-5118160,Kallady Veloor,0.253611111
LK-5118055,Karuvappankerny,0.253611111
LK-5118140,Koddamunai,0.253611111
LK-5118040,Kokkuvil,0.253611111
LK-5118235,Manjanthoduvai North,0.253611111
LK-5118240,Manjanthoduvai South,0.253611111
LK-5118080,Periya Uppodai,0.253611111
LK-5118175,Puliyanthivu Central,0.253611111
LK-5118010,Navalady,0.253611111
LK-5118220,Navatkudah,0.253611111
LK-5118185,Puliyanthivu South,0.253611111
LK-5118180,Puliyanthivu West,0.253611111
LK-5118030,Saththurukondan,0.253611111
LK-5118210,Thimilathivu,0.253611111
LK-5118190,Thiruperunthurai,0.253611111
LK-5118065,Koolavadi,0.253611111
LK-5118090,Thissaveerasingam Sathukam,0.253611111
LK-5118135,Arasadi,0.253611111
LK-5118120,Vettukkadu,0.253611111
LK-5118125,Barathipuram,0.253611111
LK-5118060,mamangam,0.253611111
LK-5118200,Seththukudah,0.253611111
LK-5118130,Thandavanveli,0.253611111
LK-5118025,Thiraimadu,0.253611111
LK-5118150,Thiruchendhoor,0.253611111
LK-5118020,Punnachcholai,0.253611111
LK-5118070,Koolavadi East,0.253611111
LK-4303020,Paddikudiyiruppu,0.253611111
LK-5118145,Kallady Mugathuvaram,0.253611111
LK-5118170,Puliyanthivu East,0.253611111
LK-5118195,Puthunagar,0.253611111
LK-5118100,Iruthayapuram Central,0.253611111
LK-2315090,Samansirigama,0.253333333
LK-7209075,Debarella,0.253333333
LK-6163035,Meepitiya,0.253333333
LK-1224095,Aluthgama Bogamuwa North,0.253055556
LK-1224045,Akaravita,0.253055556
LK-1224100,Aluthgama Bogamuwa South,0.253055556
LK-1224035,Ambanvita,0.253055556
LK-1224360,Amunugoda North,0.253055556
LK-1224420,Amunugoda South,0.253055556
LK-1224080,Baduwathugoda,0.253055556
LK-1224135,Bendiyamulla North,0.253055556
LK-1224395,Belummahara,0.253055556
LK-1224255,Bendiyamulla West,0.253055556
LK-1224195,Bollatha North,0.253055556
LK-1224210,Bollatha South,0.253055556
LK-1224085,Boraliyawatha,0.253055556
LK-1224470,Embaraluwa North 1,0.253055556
LK-1224500,Embaraluwa South 1,0.253055556
LK-1224345,Galahitiyawa East,0.253055556
LK-1224505,Embaraluwa South 2,0.253055556
LK-1224390,Galloluwa,0.253055556
LK-1224285,Galthotamulla,0.253055556
LK-1224270,Gampaha Aluthgama East,0.253055556
LK-1224070,Gampaha Aluthgama North,0.253055556
LK-1224380,Godagedara,0.253055556
LK-1224030,Gonagaha i,0.253055556
LK-1224020,Gonagaha II,0.253055556
LK-1224175,Horagolla North,0.253055556
LK-1224400,Ihala Imbulgoda North,0.253055556
LK-1224325,Ihala Yagoda North,0.253055556
LK-1224065,Ihalagama East,0.253055556
LK-1224060,Ihalagama West,0.253055556
LK-1224125,Indigolla,0.253055556
LK-1224075,Karanekamulla,0.253055556
LK-1224435,Katuwalamulla North,0.253055556
LK-1224445,Katuwalamulla South,0.253055556
LK-1224120,Keselwathugoda North,0.253055556
LK-1224275,Keselwathugoda South,0.253055556
LK-1224260,Kidagammulla,0.253055556
LK-1224355,Kossinna East,0.253055556
LK-1224440,Kossinna West 2,0.253055556
LK-1224190,Kudabollatha,0.253055556
LK-1224005,Makevita North,0.253055556
LK-1224010,Makevita South,0.253055556
LK-1224230,Horagolla South,0.253055556
LK-1224310,Henarathgoda,0.253055556
LK-1224330,Mahena,0.253055556
LK-1224105,Mahipalagoda,0.253055556
LK-1224055,Medagama ii,0.253055556
LK-1224145,Medagama iii,0.253055556
LK-1224185,Midellavita,0.253055556
LK-1224140,Medagama iv,0.253055556
LK-1224250,Moragoda 1,0.253055556
LK-1224320,Moragoda 2,0.253055556
LK-1224110,Morenna,0.253055556
LK-1224375,Mudungoda North,0.253055556
LK-1224370,Mudungoda South,0.253055556
LK-1224315,Mudungoda West,0.253055556
LK-1224480,Nedungamuwa,0.253055556
LK-1224245,Oruthota North,0.253055556
LK-1224460,Pahala Imbulgoda East,0.253055556
LK-1224040,Kirindivita,0.253055556
LK-1224155,Oruthota South,0.253055556
LK-1224410,Pahala Imbulgoda South,0.253055556
LK-1224240,Pahala Yagoda,0.253055556
LK-1224050,Pahalagama,0.253055556
LK-1224425,Parakandeniya North 1,0.253055556
LK-1224455,Parakandeniya,0.253055556
LK-1224495,Weliweriya South,0.253055556
LK-1224450,Parakandeniya North 2,0.253055556
LK-1224295,Pepolgasdeniya,0.253055556
LK-1224385,Rathupaswala,0.253055556
LK-1224180,Thibbotugoda,0.253055556
LK-1224115,Weediyawatta,0.253055556
LK-1224025,Welikada,0.253055556
LK-1224490,Weliweriya North,0.253055556
LK-1224485,Weliweriya East,0.253055556
LK-1224475,Weliweriya West,0.253055556
LK-1224200,Wewel Agara,0.253055556
